year,doy,hod,A(uso),A(pmax),E(uso),E(pmax),Ci(uso),Ci(pmax),gs(uso),gs(pmax),Pleaf(uso),Pleaf(pmax),Tleaf(uso),Tleaf(pmax),Rublim(uso),Rublim(pmax),ksc(pmax),VCsun(pmax),VCsha(pmax),Eci(uso),Eci(pmax),Es(uso),Es(pmax),sw(uso),sw(pmax),Ps(uso),Ps(pmax)
2016.0,303.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.010651,1.0,1.0,0.0,0.0,0.0,0.0,0.112,0.112,-0.03564977988411399,-0.03564977988411399
2016.0,303.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.010651,1.0,1.0,0.0,0.0,0.0,0.0,0.112,0.112,-0.03564977988411399,-0.03564977988411399
2016.0,303.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.010651,1.0,1.0,0.0,0.0,0.0,0.0,0.112,0.112,-0.03564977988411399,-0.03564977988411399
2016.0,303.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.010651,1.0,1.0,0.0,0.0,0.0,0.0,0.112,0.112,-0.03564977988411399,-0.03564977988411399
2016,303,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,6.01063392215407,1.0,1.0,0.0,0.0,0.0,0.0,0.112,0.112,-0.03564977988411399,-0.03564977988411399
2016,303,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,6.010632546886653,1.0,1.0,0.0,0.0,0.003650374619603474,0.003650374619603474,0.1115,0.1115,-0.03673320302919571,-0.03673320302919571
2016,303,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,6.010632546886653,1.0,1.0,0.0,0.0,0.01866849096374706,0.01866849096374706,0.111,0.111,-0.037854645342310235,-0.037854645342310235
2016,303,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,6.010632546886653,1.0,1.0,0.0,0.0,0.04177000339175591,0.04177000339175591,0.111,0.111,-0.037854645342310235,-0.037854645342310235
2016,303,8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,6.010632546886653,1.0,1.0,0.0,0.0,0.04456911876386062,0.04456911876386062,0.111,0.111,-0.037854645342310235,-0.037854645342310235
2016,303,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,6.010632546886653,1.0,1.0,0.0,0.0,0.34953314992489865,0.34953314992489865,0.111,0.111,-0.037854645342310235,-0.037854645342310235
2016,303,9.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,6.010632546886653,1.0,1.0,0.0,0.0,0.3371133478128862,0.3371133478128862,0.111,0.111,-0.037854645342310235,-0.037854645342310235
2016,303,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,6.010632546886653,1.0,1.0,0.0,0.0,0.2216814912758102,0.2216814912758102,0.111,0.111,-0.037854645342310235,-0.037854645342310235
2016,303,10.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,6.010632546886653,1.0,1.0,0.0,0.0,0.3070574843358294,0.3070574843358294,0.111,0.111,-0.037854645342310235,-0.037854645342310235
2016,303,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,6.010632546886653,1.0,1.0,0.0,0.0,0.09219015438544031,0.09219015438544031,0.111,0.111,-0.037854645342310235,-0.037854645342310235
2016,303,11.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,6.010632546886653,1.0,1.0,0.0,0.0,0.07485982086878933,0.07485982086878933,0.111,0.111,-0.037854645342310235,-0.037854645342310235
2016,303,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,6.010632546886653,1.0,1.0,0.0,0.0,0.01974290856366594,0.01974290856366594,0.111,0.111,-0.037854645342310235,-0.037854645342310235
2016,303,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,6.010632546886653,1.0,1.0,0.0,0.0,0.01083015316745983,0.01083015316745983,0.11,0.11,-0.040217713132218724,-0.040217713132218724
2016,303,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,6.010632546886653,1.0,1.0,0.0,0.0,0.033236354612020506,0.033236354612020506,0.11,0.11,-0.040217713132218724,-0.040217713132218724
2016,303,13.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,6.010632546886653,1.0,1.0,0.0,0.0,0.06515875818366826,0.06515875818366826,0.11,0.11,-0.040217713132218724,-0.040217713132218724
2016,303,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,6.010632546886653,1.0,1.0,0.0,0.0,0.039691762269428686,0.039691762269428686,0.11,0.11,-0.040217713132218724,-0.040217713132218724
2016,303,14.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,6.01062767123044,1.0,1.0,0.0,0.0,0.005566401644582514,0.005566401644582514,0.11,0.11,-0.040217713132218724,-0.040217713132218724
2016.0,303.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.01062767123044,1.0,1.0,0.0,0.0,0.0006936754898177936,0.0006936754898177936,0.11,0.11,-0.040217713132218724,-0.040217713132218724
2016,303,15.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,6.01062767123044,1.0,1.0,0.0,0.0,0.03672190360069857,0.03672190360069857,0.11,0.11,-0.040217713132218724,-0.040217713132218724
2016,303,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,6.01062767123044,1.0,1.0,0.0,0.0,0.02118336963740476,0.02118336963740476,0.11,0.11,-0.040217713132218724,-0.040217713132218724
2016,303,16.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,6.01062767123044,1.0,1.0,0.0,0.0,0.010420701674549662,0.010420701674549662,0.11,0.11,-0.040217713132218724,-0.040217713132218724
2016,303,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,6.01062767123044,1.0,1.0,0.0,0.0,0.004038136298296049,0.004038136298296049,0.11,0.11,-0.040217713132218724,-0.040217713132218724
2016.0,303.0,17.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.01062767123044,1.0,1.0,0.0,0.0,0.0,0.0,0.11,0.11,-0.040217713132218724,-0.040217713132218724
2016.0,303.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.01062767123044,1.0,1.0,0.0,0.0,0.0,0.0,0.109,0.109,-0.04275193063584228,-0.04275193063584228
2016.0,303.0,18.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.01062767123044,1.0,1.0,0.0,0.0,0.0,0.0,0.109,0.109,-0.04275193063584228,-0.04275193063584228
2016.0,303.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.01062767123044,1.0,1.0,0.0,0.0,0.0,0.0,0.109,0.109,-0.04275193063584228,-0.04275193063584228
2016.0,303.0,19.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.01062767123044,1.0,1.0,0.0,0.0,0.0,0.0,0.109,0.109,-0.04275193063584228,-0.04275193063584228
2016.0,303.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.01062767123044,1.0,1.0,0.0,0.0,0.0,0.0,0.109,0.109,-0.04275193063584228,-0.04275193063584228
2016.0,303.0,20.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.01062767123044,1.0,1.0,0.0,0.0,0.0,0.0,0.109,0.109,-0.04275193063584228,-0.04275193063584228
2016.0,303.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.01062767123044,1.0,1.0,0.0,0.0,0.0,0.0,0.109,0.109,-0.04275193063584228,-0.04275193063584228
2016.0,303.0,21.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.01062767123044,1.0,1.0,0.0,0.0,0.0,0.0,0.109,0.109,-0.04275193063584228,-0.04275193063584228
2016.0,303.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.01062767123044,1.0,1.0,0.0,0.0,0.0,0.0,0.109,0.109,-0.04275193063584228,-0.04275193063584228
2016.0,303.0,22.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.01062767123044,1.0,1.0,0.0,0.0,0.0,0.0,0.109,0.109,-0.04275193063584228,-0.04275193063584228
2016.0,303.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.01062767123044,1.0,1.0,0.0,0.0,0.0,0.0,0.109,0.109,-0.04275193063584228,-0.04275193063584228
2016.0,303.0,23.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.01062767123044,1.0,1.0,0.0,0.0,0.0,0.0,0.109,0.109,-0.04275193063584228,-0.04275193063584228
2016.0,304.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.01062767123044,1.0,1.0,0.0,0.0,0.0,0.0,0.109,0.109,-0.04275193063584228,-0.04275193063584228
2016.0,304.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.01062767123044,1.0,1.0,0.0,0.0,0.0,0.0,0.109,0.109,-0.04275193063584228,-0.04275193063584228
2016.0,304.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.01062767123044,1.0,1.0,0.0,0.0,0.0,0.0,0.109,0.109,-0.04275193063584228,-0.04275193063584228
2016.0,304.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.01062767123044,1.0,1.0,0.0,0.0,0.0,0.0,0.109,0.109,-0.04275193063584228,-0.04275193063584228
2016.0,304.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.01062767123044,1.0,1.0,0.0,0.0,0.0,0.0,0.109,0.109,-0.04275193063584228,-0.04275193063584228
2016.0,304.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.01062767123044,1.0,1.0,0.0,0.0,0.0,0.0,0.109,0.109,-0.04275193063584228,-0.04275193063584228
2016.0,304.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.01062767123044,1.0,1.0,0.0,0.0,0.0,0.0,0.109,0.109,-0.04275193063584228,-0.04275193063584228
2016.0,304.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.01062767123044,1.0,1.0,0.0,0.0,0.0,0.0,0.109,0.109,-0.04275193063584228,-0.04275193063584228
2016.0,304.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.01062767123044,1.0,1.0,0.0,0.0,0.0,0.0,0.109,0.109,-0.04275193063584228,-0.04275193063584228
2016.0,304.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.01062767123044,1.0,1.0,0.0,0.0,0.0,0.0,0.1085,0.1085,-0.04408758946698625,-0.04408758946698625
2016.0,304.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.01062767123044,1.0,1.0,0.0,0.0,0.0,0.0,0.108,0.108,-0.04547143795776919,-0.04547143795776919
2016,304,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,6.01062767123044,1.0,1.0,0.0,0.0,0.0033922236921889357,0.0033922236921889357,0.108,0.108,-0.04547143795776919,-0.04547143795776919
2016,304,6.0,1.915419062603002,0.0,0.12387262677996788,0.0,35.736418041805514,0.0,0.03837495069067931,0.0,0.0,0.0,-19717.302644648196,0.0,False,0.0,6.01062767123044,1.0,1.0,0.0,0.0,0.01933736178389494,0.01933736178389494,0.108,0.108,-0.04547143795776919,-0.04547143795776919
2016,304,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,6.01062767123044,1.0,1.0,0.0,0.0,0.03975448215293642,0.03975448215293642,0.108,0.108,-0.04547143795776919,-0.04547143795776919
2016,304,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,6.01062767123044,1.0,1.0,0.0,0.0,0.0760740811424286,0.0760740811424286,0.108,0.108,-0.04547143795776919,-0.04547143795776919
2016,304,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,6.01062767123044,1.0,1.0,0.0,0.0,0.1019690608808685,0.1019690608808685,0.108,0.108,-0.04547143795776919,-0.04547143795776919
2016,304,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,6.01062767123044,1.0,1.0,0.0,0.0,0.10200028333608867,0.10200028333608867,0.108,0.108,-0.04547143795776919,-0.04547143795776919
2016,304,8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,6.01062767123044,1.0,1.0,0.0,0.0,0.14811243756859443,0.14811243756859443,0.108,0.108,-0.04547143795776919,-0.04547143795776919
2016,304,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,6.01062767123044,1.0,1.0,0.0,0.0,0.1430985966407729,0.1430985966407729,0.108,0.108,-0.04547143795776919,-0.04547143795776919
2016,304,9.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,6.01062767123044,1.0,1.0,0.0,0.0,0.12604130199741886,0.12604130199741886,0.108,0.108,-0.04547143795776919,-0.04547143795776919
2016,304,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,6.01062767123044,1.0,1.0,0.0,0.0,0.14648868096969306,0.14648868096969306,0.108,0.108,-0.04547143795776919,-0.04547143795776919
2016,304,10.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,6.01062767123044,1.0,1.0,0.0,0.0,0.1289368157557561,0.1289368157557561,0.108,0.108,-0.04547143795776919,-0.04547143795776919
2016,304,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,6.01062767123044,1.0,1.0,0.0,0.0,0.09066865338488805,0.09066865338488805,0.1075,0.1075,-0.046905450055852886,-0.046905450055852886
2016,304,11.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,6.01062767123044,1.0,1.0,0.0,0.0,0.09167233948103569,0.09167233948103569,0.107,0.107,-0.048391690295205986,-0.048391690295205986
2016,304,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,6.01062767123044,1.0,1.0,0.0,0.0,0.08675535213232541,0.08675535213232541,0.107,0.107,-0.048391690295205986,-0.048391690295205986
2016,304,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,6.01062767123044,1.0,1.0,0.0,0.0,0.07405752003707436,0.07405752003707436,0.107,0.107,-0.048391690295205986,-0.048391690295205986
2016,304,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,6.01062767123044,1.0,1.0,0.0,0.0,0.04717207480420496,0.04717207480420496,0.107,0.107,-0.048391690295205986,-0.048391690295205986
2016,304,13.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,6.01062767123044,1.0,1.0,0.0,0.0,0.037880093731498865,0.037880093731498865,0.107,0.107,-0.048391690295205986,-0.048391690295205986
2016,304,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,6.01062767123044,1.0,1.0,0.0,0.0,0.03234795292551713,0.03234795292551713,0.1065,0.1065,-0.04993231840392216,-0.04993231840392216
2016,304,14.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,6.01062767123044,1.0,1.0,0.0,0.0,0.03864280953940689,0.03864280953940689,0.106,0.106,-0.05152959416956806,-0.05152959416956806
2016,304,15.0,0.3820021120457522,0.0,0.06741719441469607,0.0,29.710739462209794,0.0,0.004267705402966128,0.0,0.0,0.0,30.36515617,0.0,False,0.0,6.01062767123044,1.0,1.0,0.0,0.0,0.016024592554375116,0.016024592554375116,0.106,0.106,-0.05152959416956806,-0.05152959416956806
2016.0,304.0,15.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.01062767123044,1.0,1.0,0.0,0.0,0.0,0.0,0.106,0.106,-0.05152959416956806,-0.05152959416956806
2016.0,304.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.01062767123044,1.0,1.0,0.0,0.0,0.0,0.0,0.106,0.106,-0.05152959416956806,-0.05152959416956806
2016.0,304.0,16.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.01062767123044,1.0,1.0,0.0,0.0,0.0,0.0,0.106,0.106,-0.05152959416956806,-0.05152959416956806
2016.0,304.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.010651,1.0,1.0,0.0,0.0,0.0,0.0,0.106,0.106,-0.05152959416956806,-0.05152959416956806
2016.0,304.0,17.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.010651,1.0,1.0,0.0,0.0,0.0,0.0,0.106,0.106,-0.05152959416956806,-0.05152959416956806
2016.0,304.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.010651,1.0,1.0,0.0,0.0,0.0,0.0,0.1055,0.1055,-0.053185882577760246,-0.053185882577760246
2016.0,304.0,18.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.010651,1.0,1.0,0.0,0.0,0.0,0.0,0.106,0.106,-0.05152959416956806,-0.05152959416956806
2016.0,304.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.010651,1.0,1.0,0.0,0.0,0.0,0.0,0.106,0.106,-0.05152959416956806,-0.05152959416956806
2016.0,304.0,19.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.010651,1.0,1.0,0.0,0.0,0.0,0.0,0.105,0.105,-0.05490365924070806,-0.05490365924070806
2016.0,304.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.010651,1.0,1.0,0.0,0.0,0.0,0.0,0.105,0.105,-0.05490365924070806,-0.05490365924070806
2016.0,304.0,20.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.010651,1.0,1.0,0.0,0.0,0.0,0.0,0.105,0.105,-0.05490365924070806,-0.05490365924070806
2016.0,304.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.010651,1.0,1.0,0.0,0.0,0.0,0.0,0.105,0.105,-0.05490365924070806,-0.05490365924070806
2016.0,304.0,21.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.010651,1.0,1.0,0.0,0.0,0.0,0.0,0.105,0.105,-0.05490365924070806,-0.05490365924070806
2016.0,304.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.010651,1.0,1.0,0.0,0.0,0.0,0.0,0.105,0.105,-0.05490365924070806,-0.05490365924070806
2016.0,304.0,22.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.010651,1.0,1.0,0.0,0.0,0.0,0.0,0.105,0.105,-0.05490365924070806,-0.05490365924070806
2016.0,304.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.010651,1.0,1.0,0.0,0.0,0.0,0.0,0.105,0.105,-0.05490365924070806,-0.05490365924070806
2016.0,304.0,23.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.010651,1.0,1.0,0.0,0.0,0.0,0.0,0.105,0.105,-0.05490365924070806,-0.05490365924070806
2016.0,305.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.010651,1.0,1.0,0.0,0.0,0.0,0.0,0.105,0.105,-0.05490365924070806,-0.05490365924070806
2016.0,305.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.010651,1.0,1.0,0.0,0.0,0.0,0.0,0.105,0.105,-0.05490365924070806,-0.05490365924070806
2016.0,305.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.010651,1.0,1.0,0.0,0.0,0.0,0.0,0.105,0.105,-0.05490365924070806,-0.05490365924070806
2016.0,305.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.010651,1.0,1.0,0.0,0.0,0.0,0.0,0.105,0.105,-0.05490365924070806,-0.05490365924070806
2016.0,305.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.010651,1.0,1.0,0.0,0.0,0.0,0.0,0.105,0.105,-0.05490365924070806,-0.05490365924070806
2016.0,305.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.010651,1.0,1.0,0.0,0.0,0.0,0.0,0.105,0.105,-0.05490365924070806,-0.05490365924070806
2016.0,305.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.010651,1.0,1.0,0.0,0.0,0.0,0.0,0.105,0.105,-0.05490365924070806,-0.05490365924070806
