year,doy,hod,PPFD,Tair,VPD,Tair_ref,VPD_ref,E,A,height,Tleaf,sw,sw0,Ps,Pleaf,LAI,precip,u,coszen,Patm,CO2,O2,max_leaf_width,can_sat,kcanint,Vmax25,gamstar25,Tref,JV,Rlref,TRlref,Kc25,Ko25,alpha,c1,c2,c3,c4,eps_l,eps_s,albedo_l,albedo_l2,albedo_ws,albedo_ds,tau_l,chi_l,kn,Ev,Ej,Egamstar,Ec,Eo,deltaSv,deltaSj,Hdv,Hdj,P50,P88,kmax,ratiocrit,g1,sfw,nPs,ground_area,Ztop,Zbottom,root_beta,Psie,hyds,theta_sat,fc,pwp,bch,r_soil
2016,303,0.2,0,18.90763664,0.228326553,15.9369421,0.170706936,0.642694298,-4.896456699,8.93,19.37343333,0.093,0.052,NA,NA,5.820626127,0,0.5,0,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,303,0.216666667,0,18.92529011,0.228045029,15.9316144,0.169317673,0.643201099,-4.873931318,8.93,19.37253889,0.093,0.052,NA,NA,5.820626127,0,0.5,0,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,303,0.233333333,0,18.95424557,0.228847372,15.90912247,0.172333208,0.643707901,-4.851405937,8.93,19.37164444,0.093,0.052,NA,NA,5.820626127,0,0.5,0,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,303,0.25,0,18.95352077,0.230049493,15.89829302,0.169470487,0.644214703,-4.828880556,8.93,19.37075,0.093,0.052,NA,NA,5.820626127,0,0.5,0,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,303,0.266666667,0.001,18.89882088,0.230251602,15.89496088,0.170130585,0.644721505,-4.806355175,8.93,19.36985556,0.093,0.052,NA,NA,5.820626127,0,0.5,0,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,303,0.283333333,0.001,18.92054558,0.230312047,15.9291153,0.172058636,0.645228306,-4.783829794,8.93,19.36896111,0.093,0.052,NA,NA,5.820626127,0,0.5,0,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,303,0.3,0,18.87786102,0.22977294,15.94660902,0.170179042,0.645735108,-4.761304412,8.93,19.36806667,0.093,0.052,NA,NA,5.820626127,0,0.5,0,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,303,0.316666667,0,18.94126987,0.22863272,15.96410275,0.17157326,0.64624191,-4.738779031,8.93,19.36717222,0.093,0.052,NA,NA,5.820626127,0,0.5,0,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,303,0.333333333,0,18.92397022,0.230543321,15.96826792,0.16999649,0.646748711,-4.71625365,8.93,19.36627778,0.093,0.052,NA,NA,5.820626127,0,0.5,0,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,303,0.35,0,18.92262459,0.230957226,15.95906639,0.167428282,0.647255513,-4.693728269,8.93,19.36538333,0.093,0.052,NA,NA,5.820626127,0,0.5,0,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,303,0.366666667,0,18.8922224,0.230861382,15.99068165,0.172283729,0.647762315,-4.671202888,8.93,19.36448889,0.093,0.052,NA,NA,5.820626127,0,0.5,0,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,303,0.383333333,0.001,18.94872093,0.232618787,15.98449898,0.170665447,0.648269117,-4.648677507,8.93,19.36359444,0.093,0.052,NA,NA,5.820626127,0,0.5,0,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,303,0.4,0,18.95456314,0.232125636,15.97450304,0.174869478,0.648775918,-4.626152126,8.93,19.3627,0.093,0.052,NA,NA,5.820626127,0,0.5,0,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,303,0.416666667,0,18.95025253,0.233904054,15.97362137,0.175530524,0.64928272,-4.603626745,8.93,19.36180556,0.093,0.052,NA,NA,5.820626127,0,0.5,0,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,303,0.433333333,0,18.93003178,0.23370417,15.97112226,0.174040944,0.649789522,-4.581101364,8.93,19.36091111,0.093,0.052,NA,NA,5.820626127,0,0.5,0,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,303,0.45,0,18.94892502,0.232869907,16.00111008,0.173334259,0.650296323,-4.558575983,8.93,19.36001667,0.093,0.052,NA,NA,5.820626127,0,0.5,0,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,303,0.466666667,0,18.96340084,0.234038276,15.94946432,0.172138167,0.650803125,-4.536050602,8.93,19.35912222,0.093,0.052,NA,NA,5.820626127,0,0.5,0,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,303,0.483333333,0,18.9501667,0.232712141,15.89759636,0.169097868,0.651309927,-4.51352522,8.93,19.35822778,0.093,0.052,NA,NA,5.820626127,0,0.5,0,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,303,0.5,0,18.97227955,0.232410444,15.91585588,0.173140046,0.651816728,-4.490999839,8.93,19.35733333,0.093,0.052,NA,NA,5.820626127,0,0.5,0,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,303,0.516666667,0.001,18.9762249,0.23059587,15.90502644,0.171459295,0.653173454,-4.491088856,8.93,19.35536111,0.093,0.052,NA,NA,5.820626127,0,0.5,0,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,303,0.533333333,0.001,18.97291756,0.232675673,15.93501568,0.168277641,0.65453018,-4.491177873,8.93,19.35338889,0.093,0.052,NA,NA,5.820626127,0,0.5,0,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,303,0.55,0,18.9765358,0.234305762,15.9258523,0.170039123,0.655886905,-4.491266889,8.93,19.35141667,0.093,0.052,NA,NA,5.820626127,0,0.5,0,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,303,0.566666667,0.001,18.95032787,0.235594355,15.90835857,0.169445375,0.657243631,-4.491355906,8.93,19.34944444,0.093,0.052,NA,NA,5.820626127,0,0.5,0,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,303,0.583333333,0,18.96422958,0.231190171,15.9233532,0.16584351,0.658600356,-4.491444923,8.93,19.34747222,0.093,0.052,NA,NA,5.820626127,0,0.5,0,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,303,0.6,0,18.94255543,0.231274384,15.93834782,0.162025714,0.659957082,-4.491533939,8.93,19.3455,0.093,0.052,NA,NA,5.820626127,0,0.5,0,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,303,0.616666667,0,18.94114208,0.231063321,15.92751837,0.163571599,0.661313807,-4.491622956,8.93,19.34352778,0.093,0.052,NA,NA,5.820626127,0,0.5,0,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,303,0.633333333,0,18.94795799,0.231052689,15.90526676,0.167993217,0.662670533,-4.491711973,8.93,19.34155556,0.093,0.052,NA,NA,5.820626127,0,0.5,0,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,303,0.65,0.001,18.91081047,0.230353919,15.87906075,0.168616112,0.664027258,-4.49180099,8.93,19.33958333,0.093,0.052,NA,NA,5.820626127,0,0.5,0,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,303,0.666666667,0.002,18.93438244,0.230892557,15.85237551,0.1675418,0.665383984,-4.491890006,8.93,19.33761111,0.093,0.052,NA,NA,5.820626127,0,0.5,0,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,303,0.683333333,0,18.93386841,0.228058069,15.87312078,0.16670908,0.666740709,-4.491979023,8.93,19.33563889,0.093,0.052,NA,NA,5.820626127,0,0.5,0,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,303,0.7,0,18.88126469,0.227670837,15.87617636,0.167871702,0.668097435,-4.49206804,8.93,19.33366667,0.093,0.052,NA,NA,5.820626127,0,0.5,0,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,303,0.716666667,0.001,18.94986343,0.228682684,15.92179728,0.169404644,0.669454161,-4.492157056,8.93,19.33169444,0.093,0.052,NA,NA,5.820626127,0,0.5,0,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,303,0.733333333,0,18.89117432,0.229358946,15.91366816,0.170293727,0.670810886,-4.492246073,8.93,19.32972222,0.093,0.052,NA,NA,5.820626127,0,0.5,0,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,303,0.75,0.001,18.89492989,0.227938132,15.90450478,0.17264317,0.672167612,-4.49233509,8.93,19.32775,0.093,0.052,NA,NA,5.820626127,0,0.5,0,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,303,0.766666667,0,18.86942863,0.227169225,15.89570379,0.171739605,0.673524337,-4.492424106,8.93,19.32577778,0.093,0.052,NA,NA,5.820626127,0,0.5,0,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,303,0.783333333,0.001,18.86172295,0.226497752,15.8960824,0.173605875,0.674881063,-4.492513123,8.93,19.32380556,0.093,0.052,NA,NA,5.820626127,0,0.5,0,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,303,0.8,0.001,18.86484623,0.227363216,15.94856358,0.174855045,0.676237788,-4.49260214,8.93,19.32183333,0.093,0.052,NA,NA,5.820626127,0,0.5,0,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,303,0.816666667,0,18.91555023,0.228267704,15.93273592,0.17119553,0.677594514,-4.492691156,8.93,19.31986111,0.093,0.052,NA,NA,5.820626127,0,0.5,0,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,303,0.833333333,0,18.91860008,0.229323685,15.87942171,0.16915438,0.678951239,-4.492780173,8.93,19.31788889,0.093,0.052,NA,NA,5.820626127,0,0.5,0,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,303,0.85,0,18.93938255,0.228699648,15.90532351,0.171839523,0.680307965,-4.49286919,8.93,19.31591667,0.093,0.052,NA,NA,5.820626127,0,0.5,0,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,303,0.866666667,0,18.91049671,0.227865617,15.94038868,0.174029856,0.68166469,-4.492958206,8.93,19.31394444,0.093,0.052,NA,NA,5.820626127,0,0.5,0,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,303,0.883333333,0.001,18.9305191,0.22826436,15.9070673,0.171663414,0.683021416,-4.493047223,8.93,19.31197222,0.093,0.052,NA,NA,5.820626127,0,0.5,0,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,303,0.9,0,18.90197468,0.227935775,15.89956999,0.170602831,0.684378142,-4.49313624,8.93,19.31,0.093,0.052,NA,NA,5.820626127,0,0.5,0,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,303,0.916666667,0.001,18.88443947,0.225825745,15.87124681,0.172674655,0.685734867,-4.493225256,8.93,19.30802778,0.093,0.052,NA,NA,5.820626127,0,0.5,0,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,303,0.933333333,0,18.86816311,0.227431434,15.85423708,0.173463825,0.687091593,-4.493314273,8.93,19.30605556,0.093,0.052,NA,NA,5.820626127,0,0.5,0,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,303,0.95,0,18.87262154,0.223198691,15.86025906,0.170840164,0.688448318,-4.49340329,8.93,19.30408333,0.093,0.052,NA,NA,5.820626127,0,0.5,0,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,303,0.966666667,-0.001,18.89805412,0.225958415,15.8600316,0.172569982,0.689805044,-4.493492306,8.93,19.30211111,0.093,0.052,NA,NA,5.820626127,0,0.5,0,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,303,0.983333333,0,18.89910889,0.225274201,15.85420036,0.17111661,0.691161769,-4.493581323,8.93,19.30013889,0.093,0.052,NA,NA,5.820626127,0,0.5,0,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,303,1,0.002,18.89292812,0.227532214,15.88655758,0.171756416,0.692518495,-4.49367034,8.93,19.29816667,0.093,0.052,NA,NA,5.820626127,0,0.5,0,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,303,1.016666667,0.002,18.87452412,0.226079844,15.8924818,0.170732131,0.68971272,-4.497766209,8.93,19.29822917,0.093,0.052,NA,NA,5.820626127,0,0.5,0,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,303,1.033333333,0.001,18.87933731,0.224713988,15.89019394,0.172573051,0.686906945,-4.501862079,8.93,19.29829167,0.093,0.052,NA,NA,5.820626127,0,0.5,0,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,303,1.05,0.001,18.86555195,0.223482941,15.88236332,0.173274145,0.684101171,-4.505957948,8.93,19.29835417,0.093,0.052,NA,NA,5.820626127,0,0.5,0,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,303,1.066666667,0,18.85110474,0.224884079,15.89708567,0.173557958,0.681295396,-4.510053818,8.93,19.29841667,0.093,0.052,NA,NA,5.820626127,0,0.5,0,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,303,1.083333333,0,18.84930038,0.224003545,15.92319679,0.175194591,0.678489621,-4.514149687,8.93,19.29847917,0.093,0.052,NA,NA,5.820626127,0,0.5,0,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,303,1.1,0.001,18.86333084,0.225927265,15.9101553,0.175367778,0.675683846,-4.518245557,8.93,19.29854167,0.093,0.052,NA,NA,5.820626127,0,0.5,0,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,303,1.116666667,0,18.87034035,0.226804264,15.91086245,0.177149854,0.672878072,-4.522341426,8.93,19.29860417,0.093,0.052,NA,NA,5.820626127,0,0.5,0,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,303,1.133333333,0,18.9130106,0.227869868,15.92110062,0.175684081,0.670072297,-4.526437295,8.93,19.29866667,0.093,0.052,NA,NA,5.820626127,0,0.5,0,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,303,1.15,0,18.8789196,0.225421731,15.91193724,0.173051027,0.667266522,-4.530533165,8.93,19.29872917,0.093,0.052,NA,NA,5.820626127,0,0.5,0,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,303,1.166666667,0,18.89268494,0.227827835,15.89294195,0.170477518,0.664460747,-4.534629034,8.93,19.29879167,0.093,0.052,NA,NA,5.820626127,0,0.5,0,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,303,1.183333333,0,18.88050842,0.226749479,15.87778568,0.167847339,0.661654973,-4.538724904,8.93,19.29885417,0.093,0.052,NA,NA,5.820626127,0,0.5,0,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,303,1.2,0.001,18.89343643,0.227973832,15.84413815,0.164483074,0.658849198,-4.542820773,8.93,19.29891667,0.093,0.052,NA,NA,5.820626127,0,0.5,0,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,303,1.216666667,0,18.90217876,0.225846408,15.84010029,0.163785639,0.656043423,-4.546916643,8.93,19.29897917,0.093,0.052,NA,NA,5.820626127,0,0.5,0,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,303,1.233333333,0,18.90460205,0.228669254,15.85286856,0.162950885,0.653237648,-4.551012512,8.93,19.29904167,0.093,0.052,NA,NA,5.820626127,0,0.5,0,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,303,1.25,0,18.8657732,0.225444711,15.82135868,0.162553094,0.650431874,-4.555108382,8.93,19.29910417,0.093,0.052,NA,NA,5.820626127,0,0.5,0,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,303,1.266666667,0,18.84720325,0.224794995,15.83105421,0.166129208,0.647626099,-4.559204251,8.93,19.29916667,0.093,0.052,NA,NA,5.820626127,0,0.5,0,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,303,1.283333333,0,18.83465862,0.223784169,15.84908009,0.164457716,0.644820324,-4.563300121,8.93,19.29922917,0.093,0.052,NA,NA,5.820626127,0,0.5,0,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,303,1.3,0.001,18.87500381,0.224743425,15.87906933,0.164278657,0.642014549,-4.56739599,8.93,19.29929167,0.093,0.052,NA,NA,5.820626127,0,0.5,0,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,303,1.333333333,0,18.85663414,0.222053822,15.8356576,0.165337964,0.639208775,-4.57149186,8.93,19.29935417,0.093,0.052,NA,NA,5.820626127,0,0.5,0,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,303,1.333333333,0,18.85663414,0.222053822,15.8356576,0.165337964,0.636403,-4.575587729,8.93,19.29941667,0.093,0.052,NA,NA,5.820626127,0,0.5,0,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,303,1.333333333,0,18.85663414,0.222053822,15.8356576,0.165337964,0.633597225,-4.579683599,8.93,19.29947917,0.093,0.052,NA,NA,5.820626127,0,0.5,0,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,303,1.333333333,0,18.85663414,0.222053822,15.8356576,0.165337964,0.63079145,-4.583779468,8.93,19.29954167,0.093,0.052,NA,NA,5.820626127,0,0.5,0,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,303,1.35,0,18.85527897,0.222815612,15.85407066,0.164294716,0.627985676,-4.587875337,8.93,19.29960417,0.093,0.052,NA,NA,5.820626127,0,0.5,0,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,303,1.366666667,0,18.84502411,0.227236146,15.85082483,0.162175452,0.625179901,-4.591971207,8.93,19.29966667,0.093,0.052,NA,NA,5.820626127,0,0.5,0,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
