year,doy,hod,PPFD,Tair,VPD,Tair_ref,VPD_ref,E,A,height,Tleaf,sw,sw0,Ps,Pleaf,LAI,precip,u,coszen,Patm,CO2,O2,max_leaf_width,can_sat,kcanint,Vmax25,gamstar25,Tref,JV,Rlref,TRlref,Kc25,Ko25,alpha,c1,c2,c3,c4,eps_l,eps_s,albedo_l,albedo_l2,albedo_ws,albedo_ds,tau_l,chi_l,kn,Ev,Ej,Egamstar,Ec,Eo,deltaSv,deltaSj,Hdv,Hdj,P50,P88,kmax,ratiocrit,g1,sfw,nPs,ground_area,Ztop,Zbottom,root_beta,Psie,hyds,theta_sat,fc,pwp,bch,r_soil
2016,303,0.15,0.002,18.91207886,0.365614214,15.95232487,0.172513442,0.32638917,-2.233395725,8.85,19.10965,0.071,0.05,NA,NA,3.64239413,0,0.5,0,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,303,0.166666667,0,18.91413498,0.365793544,15.89734459,0.170454325,0.325016693,-2.221562799,8.85,19.1095,0.071,0.05,NA,NA,3.64239413,0,0.5,0,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,303,0.183333333,0.001,18.90303802,0.365691678,15.91522551,0.170461412,0.323644215,-2.209729873,8.85,19.10935,0.071,0.05,NA,NA,3.64239413,0,0.5,0,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,303,0.2,0.001,18.93535805,0.366322721,15.9369421,0.170706936,0.322271737,-2.197896947,8.85,19.1092,0.071,0.05,NA,NA,3.64239413,0,0.5,0,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,303,0.216666667,0,18.90638351,0.366708813,15.9316144,0.169317673,0.32089926,-2.186064021,8.85,19.10905,0.071,0.05,NA,NA,3.64239413,0,0.5,0,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,303,0.233333333,0,18.96736908,0.367946265,15.90912247,0.172333208,0.319526782,-2.174231095,8.85,19.1089,0.071,0.05,NA,NA,3.64239413,0,0.5,0,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,303,0.25,0,18.93950272,0.366271367,15.89829302,0.169470487,0.318154305,-2.162398169,8.85,19.10875,0.071,0.05,NA,NA,3.64239413,0,0.5,0,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,303,0.266666667,0,18.90733719,0.364695371,15.89496088,0.170130585,0.316781827,-2.150565243,8.85,19.1086,0.071,0.05,NA,NA,3.64239413,0,0.5,0,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,303,0.283333333,0.001,18.9011116,0.365135202,15.9291153,0.172058636,0.315409349,-2.138732317,8.85,19.10845,0.071,0.05,NA,NA,3.64239413,0,0.5,0,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,303,0.3,0.001,18.90597916,0.362094615,15.94660902,0.170179042,0.314036872,-2.126899391,8.85,19.1083,0.071,0.05,NA,NA,3.64239413,0,0.5,0,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,303,0.316666667,0.001,18.90572166,0.363890709,15.96410275,0.17157326,0.312664394,-2.115066465,8.85,19.10815,0.071,0.05,NA,NA,3.64239413,0,0.5,0,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,303,0.333333333,0.001,18.90346241,0.363149348,15.96826792,0.16999649,0.311291917,-2.103233539,8.85,19.108,0.071,0.05,NA,NA,3.64239413,0,0.5,0,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,303,0.35,0.001,18.93745041,0.366234971,15.95906639,0.167428282,0.309919439,-2.091400613,8.85,19.10785,0.071,0.05,NA,NA,3.64239413,0,0.5,0,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,303,0.366666667,0,18.97868061,0.367159026,15.99068165,0.172283729,0.308546961,-2.079567687,8.85,19.1077,0.071,0.05,NA,NA,3.64239413,0,0.5,0,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,303,0.383333333,0.001,18.95029259,0.367456088,15.98449898,0.170665447,0.307174484,-2.067734761,8.85,19.10755,0.071,0.05,NA,NA,3.64239413,0,0.5,0,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,303,0.4,0,18.97687531,0.367567558,15.97450304,0.174869478,0.305802006,-2.055901835,8.85,19.1074,0.071,0.05,NA,NA,3.64239413,0,0.5,0,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,303,0.416666667,0,18.99129295,0.368109395,15.97362137,0.175530524,0.304429528,-2.044068909,8.85,19.10725,0.071,0.05,NA,NA,3.64239413,0,0.5,0,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,303,0.433333333,0,18.99324608,0.367511282,15.97112226,0.174040944,0.303057051,-2.032235983,8.85,19.1071,0.071,0.05,NA,NA,3.64239413,0,0.5,0,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,303,0.45,0,18.9255867,0.366494745,16.00111008,0.173334259,0.301684573,-2.020403057,8.85,19.10695,0.071,0.05,NA,NA,3.64239413,0,0.5,0,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,303,0.466666667,0,18.9979248,0.368119425,15.94946432,0.172138167,0.300312096,-2.008570131,8.85,19.1068,0.071,0.05,NA,NA,3.64239413,0,0.5,0,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,303,0.483333333,-0.001,18.97935104,0.368429666,15.89759636,0.169097868,0.298939618,-1.996737205,8.85,19.10665,0.071,0.05,NA,NA,3.64239413,0,0.5,0,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,303,0.5,0,18.9908762,0.367405928,15.91585588,0.173140046,0.29756714,-1.984904279,8.85,19.1065,0.071,0.05,NA,NA,3.64239413,0,0.5,0,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,303,0.516666667,0,18.97846222,0.369118245,15.90502644,0.171459295,0.296685548,-1.98353587,8.85,19.10387222,0.070966667,0.05,NA,NA,3.64239413,0,0.5,0,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,303,0.533333333,0.001,18.99190521,0.367555772,15.93501568,0.168277641,0.295803956,-1.982167462,8.85,19.10124444,0.070933333,0.05,NA,NA,3.64239413,0,0.5,0,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,303,0.55,0.002,18.93707085,0.366291085,15.9258523,0.170039123,0.294922364,-1.980799053,8.85,19.09861667,0.0709,0.05,NA,NA,3.64239413,0,0.5,0,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,303,0.566666667,0,18.92474079,0.363736772,15.90835857,0.169445375,0.294040772,-1.979430644,8.85,19.09598889,0.070866667,0.05,NA,NA,3.64239413,0,0.5,0,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,303,0.583333333,0.002,18.90810394,0.362084729,15.9233532,0.16584351,0.29315918,-1.978062236,8.85,19.09336111,0.070833333,0.05,NA,NA,3.64239413,0,0.5,0,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,303,0.6,0,18.91568756,0.361599319,15.93834782,0.162025714,0.292277587,-1.976693827,8.85,19.09073333,0.0708,0.05,NA,NA,3.64239413,0,0.5,0,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,303,0.616666667,0,18.91481781,0.363520779,15.92751837,0.163571599,0.291395995,-1.975325419,8.85,19.08810556,0.070766667,0.05,NA,NA,3.64239413,0,0.5,0,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,303,0.633333333,0,18.92493629,0.361621019,15.90526676,0.167993217,0.290514403,-1.97395701,8.85,19.08547778,0.070733333,0.05,NA,NA,3.64239413,0,0.5,0,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,303,0.65,0,18.92042351,0.362611779,15.87906075,0.168616112,0.289632811,-1.972588601,8.85,19.08285,0.0707,0.05,NA,NA,3.64239413,0,0.5,0,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,303,0.666666667,0.001,18.94182777,0.362921773,15.85237551,0.1675418,0.288751219,-1.971220193,8.85,19.08022222,0.070666667,0.05,NA,NA,3.64239413,0,0.5,0,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,303,0.683333333,0.001,18.94497395,0.364014247,15.87312078,0.16670908,0.287869626,-1.969851784,8.85,19.07759444,0.070633333,0.05,NA,NA,3.64239413,0,0.5,0,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,303,0.7,0.001,18.90172577,0.360504498,15.87617636,0.167871702,0.286988034,-1.968483376,8.85,19.07496667,0.0706,0.05,NA,NA,3.64239413,0,0.5,0,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,303,0.716666667,0.002,18.90481091,0.359994838,15.92179728,0.169404644,0.286106442,-1.967114967,8.85,19.07233889,0.070566667,0.05,NA,NA,3.64239413,0,0.5,0,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,303,0.733333333,0,18.90353489,0.359322028,15.91366816,0.170293727,0.28522485,-1.965746558,8.85,19.06971111,0.070533333,0.05,NA,NA,3.64239413,0,0.5,0,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,303,0.75,0.002,18.90494156,0.358891963,15.90450478,0.17264317,0.284343258,-1.96437815,8.85,19.06708333,0.0705,0.05,NA,NA,3.64239413,0,0.5,0,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,303,0.766666667,0.001,18.90027332,0.361052333,15.89570379,0.171739605,0.283461666,-1.963009741,8.85,19.06445556,0.070466667,0.05,NA,NA,3.64239413,0,0.5,0,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,303,0.783333333,0.001,18.90403938,0.358839254,15.8960824,0.173605875,0.282580073,-1.961641333,8.85,19.06182778,0.070433333,0.05,NA,NA,3.64239413,0,0.5,0,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,303,0.8,0,18.90038776,0.359129978,15.94856358,0.174855045,0.281698481,-1.960272924,8.85,19.0592,0.0704,0.05,NA,NA,3.64239413,0,0.5,0,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,303,0.816666667,0.002,18.90279484,0.358826453,15.93273592,0.17119553,0.280816889,-1.958904515,8.85,19.05657222,0.070366667,0.05,NA,NA,3.64239413,0,0.5,0,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,303,0.833333333,0,18.92736816,0.360155937,15.87942171,0.16915438,0.279935297,-1.957536107,8.85,19.05394444,0.070333333,0.05,NA,NA,3.64239413,0,0.5,0,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,303,0.85,0.001,18.92849731,0.359442809,15.90532351,0.171839523,0.279053705,-1.956167698,8.85,19.05131667,0.0703,0.05,NA,NA,3.64239413,0,0.5,0,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,303,0.866666667,0.001,18.90570831,0.358983224,15.94038868,0.174029856,0.278172113,-1.95479929,8.85,19.04868889,0.070266667,0.05,NA,NA,3.64239413,0,0.5,0,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,303,0.883333333,0,18.90381622,0.358926822,15.9070673,0.171663414,0.27729052,-1.953430881,8.85,19.04606111,0.070233333,0.05,NA,NA,3.64239413,0,0.5,0,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,303,0.9,0.001,18.90351105,0.358865244,15.89956999,0.170602831,0.276408928,-1.952062472,8.85,19.04343333,0.0702,0.05,NA,NA,3.64239413,0,0.5,0,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,303,0.916666667,0.001,18.90443134,0.358853035,15.87124681,0.172674655,0.275527336,-1.950694064,8.85,19.04080556,0.070166667,0.05,NA,NA,3.64239413,0,0.5,0,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,303,0.933333333,0,18.91727448,0.358113686,15.85423708,0.173463825,0.274645744,-1.949325655,8.85,19.03817778,0.070133333,0.05,NA,NA,3.64239413,0,0.5,0,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,303,0.95,0,18.91987038,0.359307841,15.86025906,0.170840164,0.273764152,-1.947957247,8.85,19.03555,0.0701,0.05,NA,NA,3.64239413,0,0.5,0,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,303,0.966666667,0.002,18.90772438,0.359098167,15.8600316,0.172569982,0.272882559,-1.946588838,8.85,19.03292222,0.070066667,0.05,NA,NA,3.64239413,0,0.5,0,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,303,0.983333333,0,18.90423203,0.355788165,15.85420036,0.17111661,0.272000967,-1.945220429,8.85,19.03029444,0.070033333,0.05,NA,NA,3.64239413,0,0.5,0,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,303,1,0.001,18.89997101,0.35610036,15.88655758,0.171756416,0.271119375,-1.943852021,8.85,19.02766667,0.07,0.05,NA,NA,3.64239413,0,0.5,0,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,303,1.016666667,0.001,18.8999939,0.356109199,15.8924818,0.170732131,0.273521775,-1.956896647,8.85,19.02795312,0.07,0.05,NA,NA,3.64239413,0,0.5,0,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,303,1.033333333,0,18.86238766,0.354255649,15.89019394,0.172573051,0.275924174,-1.969941272,8.85,19.02823958,0.07,0.05,NA,NA,3.64239413,0,0.5,0,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,303,1.05,0,18.88604355,0.354028574,15.88236332,0.173274145,0.278326574,-1.982985898,8.85,19.02852604,0.07,0.05,NA,NA,3.64239413,0,0.5,0,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,303,1.066666667,0.001,18.866045,0.353269854,15.89708567,0.173557958,0.280728974,-1.996030524,8.85,19.0288125,0.07,0.05,NA,NA,3.64239413,0,0.5,0,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,303,1.083333333,0.001,18.86141205,0.352185919,15.92319679,0.175194591,0.283131373,-2.00907515,8.85,19.02909896,0.07,0.05,NA,NA,3.64239413,0,0.5,0,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,303,1.1,0,18.85636711,0.351369513,15.9101553,0.175367778,0.285533773,-2.022119776,8.85,19.02938542,0.07,0.05,NA,NA,3.64239413,0,0.5,0,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,303,1.116666667,0.001,18.88367462,0.352673564,15.91086245,0.177149854,0.287936173,-2.035164402,8.85,19.02967187,0.07,0.05,NA,NA,3.64239413,0,0.5,0,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,303,1.133333333,-0.002,18.89098644,0.3532498,15.92110062,0.175684081,0.290338573,-2.048209027,8.85,19.02995833,0.07,0.05,NA,NA,3.64239413,0,0.5,0,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,303,1.15,0,18.89590263,0.352493489,15.91193724,0.173051027,0.292740972,-2.061253653,8.85,19.03024479,0.07,0.05,NA,NA,3.64239413,0,0.5,0,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,303,1.166666667,0,18.8927269,0.353162549,15.89294195,0.170477518,0.295143372,-2.074298279,8.85,19.03053125,0.07,0.05,NA,NA,3.64239413,0,0.5,0,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,303,1.183333333,0,18.89994812,0.354313246,15.87778568,0.167847339,0.297545772,-2.087342905,8.85,19.03081771,0.07,0.05,NA,NA,3.64239413,0,0.5,0,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,303,1.2,0.001,18.89447403,0.353502351,15.84413815,0.164483074,0.299948171,-2.100387531,8.85,19.03110417,0.07,0.05,NA,NA,3.64239413,0,0.5,0,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,303,1.216666667,0.001,18.89996529,0.353502289,15.84010029,0.163785639,0.302350571,-2.113432156,8.85,19.03139062,0.07,0.05,NA,NA,3.64239413,0,0.5,0,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,303,1.233333333,0.002,18.87735653,0.353078959,15.85286856,0.162950885,0.304752971,-2.126476782,8.85,19.03167708,0.07,0.05,NA,NA,3.64239413,0,0.5,0,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,303,1.25,0,18.87692738,0.351720322,15.82135868,0.162553094,0.30715537,-2.139521408,8.85,19.03196354,0.07,0.05,NA,NA,3.64239413,0,0.5,0,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,303,1.266666667,0,18.83560562,0.349082692,15.83105421,0.166129208,0.30955777,-2.152566034,8.85,19.03225,0.07,0.05,NA,NA,3.64239413,0,0.5,0,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,303,1.283333333,0,18.86031246,0.348504874,15.84908009,0.164457716,0.31196017,-2.16561066,8.85,19.03253646,0.07,0.05,NA,NA,3.64239413,0,0.5,0,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,303,1.3,0,18.81085968,0.347955548,15.87906933,0.164278657,0.314362569,-2.178655285,8.85,19.03282292,0.07,0.05,NA,NA,3.64239413,0,0.5,0,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,303,1.333333333,0.001,18.81880283,0.346290857,15.8356576,0.165337964,0.316764969,-2.191699911,8.85,19.03310938,0.07,0.05,NA,NA,3.64239413,0,0.5,0,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,303,1.333333333,0.001,18.81880283,0.346290857,15.8356576,0.165337964,0.319167369,-2.204744537,8.85,19.03339583,0.07,0.05,NA,NA,3.64239413,0,0.5,0,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,303,1.333333333,0.001,18.81880283,0.346290857,15.8356576,0.165337964,0.321569768,-2.217789163,8.85,19.03368229,0.07,0.05,NA,NA,3.64239413,0,0.5,0,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,303,1.333333333,0.001,18.81880283,0.346290857,15.8356576,0.165337964,0.323972168,-2.230833789,8.85,19.03396875,0.07,0.05,NA,NA,3.64239413,0,0.5,0,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,303,1.35,0,18.85302258,0.346915518,15.85407066,0.164294716,0.326374568,-2.243878415,8.85,19.03425521,0.07,0.05,NA,NA,3.64239413,0,0.5,0,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,303,1.366666667,0.001,18.84657574,0.348585074,15.85082483,0.162175452,0.328776967,-2.25692304,8.85,19.03454167,0.07,0.05,NA,NA,3.64239413,0,0.5,0,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
