year,doy,hod,PPFD,Tair,VPD,E,A,height,Tleaf,sw,sw0,Ps,Pleaf,LAI,precip,u,coszen,Patm,CO2,O2,max_leaf_width,can_sat,kcanint,Vmax25,gamstar25,Tref,JV,Rlref,TRlref,Kc25,Ko25,alpha,c1,c2,c3,c4,eps_l,eps_s,albedo_l,albedo_l2,albedo_ws,albedo_ds,tau_l,chi_l,kn,Ev,Ej,Egamstar,Ec,Eo,deltaSv,deltaSj,Hdv,Hdj,T50,Tcrit,P50,P88,kmax,ratiocrit,gmin20,gminTp,Tp,g1,sfw,nPs,ground_area,Ztop,Zbottom,root_beta,Psie,hyds,theta_sat,fc,pwp,bch,r_soil
[-],[-],[-],[umol m-2 s-1],[deg C],[kPa],[mmol m-2 s-1],[umol m-2 s-1],[m],[deg C],[m3 m-3],[m3 m-3],[MPa],[MPa],[m2 m-2],[mm d-1],[m s-1],[-],[kPa],[Pa],[kPa],[m],[mm d-1],[-],[umol m-2 s-1],[Pa],[deg C],[-],[umol m-2 s-1],[deg C],[Pa],[Pa],[mol(photon) mol(e-)-1],[-],[-],[-],[-],[-],[-],[-],[-],[-],[-],[-],[-],[-],[J mol-1],[J mol-1],[J mol-1],[J mol-1],[J mol-1],[J mol-1 K-1],[J mol-1 K-1],[J mol-1],[J mol-1],[deg C],[deg C],[-MPa],[-MPa],[mmol m-2 s-1 MPa-1],[-],[mol m-2 s-1],[mol m-2 s-1],[deg C],[kPa0.5],[-],[MPa],[m2],[m],[m],[1^(cm-1)],[MPa],[m s-1],[m3 m-3],[m3 m-3],[m3 m-3],[-],[-]
2016,304,10,589.9433333,28.87197638,1.286584758,2.251938341,32.61452732,7.91,30.45383333,0.108,0.085,NA,NA,3.679574586,0,0.5,0.870843692,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,304,10.5,522.5433333,29.2484808,1.299573637,3.539348815,28.48327899,7.91,30.49133333,0.108,0.085,NA,NA,3.679574586,0,0.5,0.90927588,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,304,11,386.28,29.48326683,1.332513567,3.014848092,22.29262144,7.91,30.52166667,0.1075,0.085,NA,NA,3.679574586,0,0.5,0.934587412,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,304,11.5,389.5433333,30.25699186,1.474974666,3.413681316,21.87549759,7.91,31.11933333,0.107,0.085,NA,NA,3.679574586,0,0.5,0.946345203,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,304,12,371.5633333,30.51879692,1.514856319,4.152979613,19.88246769,7.91,31.37883333,0.107,0.085,NA,NA,3.679574586,0,0.5,0.944348072,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,304,12.5,334.55,30.99129868,1.599554727,5.33318192,19.32036251,7.91,31.62366667,0.107,0.084,NA,NA,3.679574586,0,0.5,0.928630191,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,304,13,245.21,30.57410717,1.611482932,5.506525416,12.40451522,7.91,31.05766667,0.107,0.084,NA,NA,3.679574586,0,0.5,0.899460498,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,304,13.5,215.6066667,30.74021244,1.686943645,5.754070647,11.02367486,7.91,31.07266667,0.107,0.084,NA,NA,3.679574586,0,0.5,0.857338094,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,304,14,194.1366667,30.61045647,1.644333829,5.399643872,9.394426078,7.91,30.913,0.1065,0.084,NA,NA,3.679574586,0,0.5,0.802983704,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,304,14.5,214.14,30.6242137,1.613971862,5.467812665,9.177931119,7.91,31.02483333,0.106,0.084,NA,NA,3.679574586,0,0.5,0.737327349,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,304,15,135.7166667,30.36515617,1.607679946,4.836673802,6.392524837,7.91,30.532,0.106,0.084,NA,NA,3.679574586,0,0.5,0.661492425,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,304,15.5,49.959,30.05089331,1.617856294,4.258824452,0.025661822,7.91,29.946,0.106,0.084,NA,NA,3.679574586,0,0.5,0.57677649,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,304,16,31.339,29.11718702,1.584017571,3.33817587,-2.152646364,7.91,28.62,0.106,0.084,NA,NA,3.679574586,0,0.5,0.484629057,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,304,16.5,19.524,28.36325836,1.335152264,3.317012474,-1.653439898,7.91,28.1185,0.106,0.084,NA,NA,3.679574586,0,0.5,0.386626793,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,304,17,11.995,27.83576012,1.201711044,1.495701764,-3.594011987,7.91,27.651,0.106,0.084,NA,NA,3.679574586,0,0.5,0.284446546,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,304,17.5,6.5936,27.04140997,1.165087247,0.785667179,-2.835851656,7.91,26.57716667,0.106,0.084,NA,NA,3.679574586,0,0.5,0.179836646,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,304,18,2.4091,25.7711525,0.965978108,1.159291587,-4.217268844,7.91,25.53233333,0.1055,0.084,NA,NA,3.679574586,0,0.5,0.074587,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,304,18.5,0.0515,25.00925684,0.842166509,0.860218743,-3.125131278,7.91,24.80083333,0.106,0.084,NA,NA,3.679574586,0,0.5,0,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,304,19,2.00E-04,24.86127377,0.820559917,0.852315288,-3.621362255,7.91,24.6715,0.106,0.084,NA,NA,3.679574586,0,0.5,0,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,304,19.5,0.000133333,24.73091698,0.807828667,0.718514579,-3.717376885,7.91,24.54816667,0.105,0.084,NA,NA,3.679574586,0,0.5,0,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,304,20,0,24.40638351,0.765314765,0.769525188,-3.072953264,7.91,24.21716667,0.105,0.084,NA,NA,3.679574586,0,0.5,0,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,304,20.5,3.33E-05,24.541701,0.802292446,0.689752087,-3.52282816,7.91,24.40116667,0.105,0.084,NA,NA,3.679574586,0,0.5,0,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,304,21,2.00E-04,24.4551878,0.804605129,0.641240041,-3.299262855,7.91,24.251,0.105,0.084,NA,NA,3.679574586,0,0.5,0,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,304,21.5,0.000233333,24.35825539,0.802440813,0.677653266,-2.915112608,7.91,24.18083333,0.105,0.084,NA,NA,3.679574586,0,0.5,0,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,304,22,0.000266667,24.43081141,0.830736553,0.576898472,-3.333045248,7.91,24.26416667,0.105,0.084,NA,NA,3.679574586,0,0.5,0,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,304,22.5,5.00E-04,24.13721132,0.819691024,0.352905126,-3.630370103,7.91,23.889,0.105,0.084,NA,NA,3.679574586,0,0.5,0,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,304,23,5.00E-04,23.87702179,0.804117042,0.475194695,-2.642000795,7.91,23.6635,0.105,0.084,NA,NA,3.679574586,0,0.5,0,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,304,23.5,0.000233333,23.68265915,0.780266398,0.563662726,-3.35484981,7.91,23.478,0.105,0.084,NA,NA,3.679574586,0,0.5,0,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,305,0,0,23.53543711,0.764371592,0.539890238,-2.893680033,7.91,23.429,0.105,0.084,NA,NA,3.679574586,0,0.5,0,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,305,0.5,3.33E-05,24.11996365,0.857116903,0.597003712,-3.320788562,7.91,24.14483333,0.105,0.084,NA,NA,3.679574586,0,0.5,0,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,305,1,6.67E-05,25.09245586,1.111318317,0.122256035,-3.563725294,7.91,24.63333333,0.105,0.084,NA,NA,3.679574586,0,0.5,0,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,305,1.5,5.00E-04,22.98200226,0.875821838,-0.027119371,-3.304856964,7.91,22.60783333,0.105,0.084,NA,NA,3.679574586,0,0.5,0,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,305,2,0.000166667,22.18309355,0.801386571,0.235393543,-3.072190599,7.91,21.97816667,0.105,0.084,NA,NA,3.679574586,0,0.5,0,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,305,2.5,-3.33E-05,22.23233366,0.830555833,0.297647328,-1.967477786,7.91,22.03783333,0.105,0.084,NA,NA,3.679574586,0,0.5,0,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,305,3,1.00E-04,22.18870544,0.833550831,0.32731836,-2.989017992,7.91,22.02666667,0.105,0.084,NA,NA,3.679574586,0,0.5,0,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,305,3.5,1.00E-04,22.45397568,0.896673882,0.387894753,-3.086254733,7.91,22.04533333,0.105,0.084,NA,NA,3.679574586,0,0.5,0,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,305,4,0.0021,21.58345032,0.772780988,0.480198228,-2.13132491,7.91,21.23616667,0.105,0.084,NA,NA,3.679574586,0,0.5,0,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,305,4.5,1.051566667,21.33900642,0.876716312,0.318236291,-2.497110683,7.91,20.86483333,0.105,0.084,NA,NA,3.679574586,0,0.5,0,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,305,5,17.6854,19.65322113,0.773219139,0.567495641,-1.803421485,7.91,19.29366667,0.105,0.084,NA,NA,3.679574586,0,0.5,0.003547115,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,305,5.5,67.10833333,18.34571552,0.640079827,0.865020197,4.175155599,7.91,18.5975,0.105,0.084,NA,NA,3.679574586,0,0.5,0.108005348,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,305,6,281.21,19.53623533,0.675349563,1.751742371,20.24224208,7.91,21.47033333,0.104,0.084,NA,NA,3.679574586,0,0.5,0.213102229,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,305,6.5,528.61,20.56359243,0.718714032,2.648984665,35.04267525,7.91,23.0855,0.104,0.084,NA,NA,3.679574586,0,0.5,0.317039521,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,305,7,496.45,20.3962841,0.883219501,4.752472728,36.80315403,7.91,23.45916667,0.104,0.084,NA,NA,3.679574586,0,0.5,0.418038827,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,305,7.5,591.1866667,21.16117191,1.041227042,6.224216925,38.22604999,7.91,25.12,0.104,0.0835,NA,NA,3.679574586,0,0.5,0.514372022,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,305,8,829.96,21.78596878,1.235000342,6.348087098,38.12813887,7.91,24.78383333,0.104,0.083,NA,NA,3.679574586,0,0.5,0.604390819,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,305,8.5,1300.5,22.70633507,1.361566805,8.062379768,37.86565054,7.91,26.9225,0.104,0.083,NA,NA,3.679574586,0,0.5,0.68655497,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,305,9,1478.833333,23.15420437,1.454954539,7.863521404,36.9588858,7.91,27.53666667,0.104,0.083,NA,NA,3.679574586,0,0.5,0.759458624,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,305,9.5,1460.9,26.12717342,1.596861506,9.504379138,33.45134496,7.91,30.5365,0.1035,0.083,NA,NA,3.679574586,0,0.5,0.82185438,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,305,10,1116.506667,26.73727083,1.82476101,7.60570553,31.18664943,7.91,30.26133333,0.103,0.082,NA,NA,3.679574586,0,0.5,0.872674628,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,305,10.5,1447.85,26.68523979,1.854744005,8.253217621,31.50054866,7.91,28.824,0.103,0.082,NA,NA,3.679574586,0,0.5,0.911049821,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,305,11,918.23,27.56002617,1.870495994,7.786543008,29.09964692,7.91,28.9425,0.103,0.082,NA,NA,3.679574586,0,0.5,0.936323348,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,305,11.5,616.11,27.89874268,1.872803604,7.503910907,28.90390883,7.91,29.163,0.103,0.082,NA,NA,3.679574586,0,0.5,0.948062771,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,305,12,757.1366667,28.31190968,1.849093279,7.827263334,29.2759385,7.91,29.517,0.102,0.081,NA,NA,3.679574586,0,0.5,0.946067227,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,305,12.5,194.1533333,28.50741053,1.913465019,9.088723476,29.09981179,7.91,29.3775,0.102,0.081,NA,NA,3.679574586,0,0.5,0.93037086,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,305,13,530.39,29.06437397,2.036678049,7.249270432,28.09941722,7.91,29.6995,0.102,0.081,NA,NA,3.679574586,0,0.5,0.901242238,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,305,13.5,435.66,28.52958298,2.087640311,6.910805738,29.56066035,7.91,29.14433333,0.102,0.081,NA,NA,3.679574586,0,0.5,0.85917976,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,305,14,489.71,28.35682201,2.024740258,9.450836964,30.60567189,7.91,28.99533333,0.1015,0.08,NA,NA,3.679574586,0,0.5,0.804903128,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,305,14.5,1089.29,27.5519948,1.697745372,9.673677688,30.37517489,7.91,28.38833333,0.101,0.08,NA,NA,3.679574586,0,0.5,0.73934103,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,305,15,757.5473333,25.76699781,1.57366653,2.33958901,15.19400211,7.91,26.3015,0.101,0.08,NA,NA,3.679574586,0,0.5,0.66361525,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,305,15.5,62.688,23.68066025,1.488177473,1.774955794,6.531956767,7.91,23.25483333,0.101,0.08,NA,NA,3.679574586,0,0.5,0.579021478,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,305,16,76.72933333,22.08594561,1.290980487,2.764091839,6.690841605,7.91,21.83383333,0.101,0.08,NA,NA,3.679574586,0,0.5,0.487007138,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,305,16.5,60.803,21.5001564,1.135551457,3.561388766,3.05336265,7.91,21.3455,0.101,0.079,NA,NA,3.679574586,0,0.5,0.389146619,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,305,17,37.208,20.28857422,1.092429197,2.700474494,0.446178249,7.91,20.08916667,0.1005,0.079,NA,NA,3.679574586,0,0.5,0.287114343,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,305,17.5,27.14266667,19.12451744,1.050513478,2.274237621,0.928056661,7.91,18.83866667,0.1,0.079,NA,NA,3.679574586,0,0.5,0.18265611,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,305,18,10.11306667,18.18049335,1.041613311,1.815466999,-1.012677596,7.91,17.925,0.1,0.079,NA,NA,3.679574586,0,0.5,0.077559229,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,305,18.5,0.3389,17.01492977,0.980803312,1.630335862,-2.004742738,7.91,16.57683333,0.1,0.079,NA,NA,3.679574586,0,0.5,0,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,305,19,0.000833333,15.68770337,0.89101376,1.122172218,-2.2780613,7.91,15.47266667,0.1,0.079,NA,NA,3.679574586,0,0.5,0,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,305,19.5,-3.33E-05,14.73847795,0.819163257,1.229068776,-1.477043104,7.91,14.58883333,0.1,0.079,NA,NA,3.679574586,0,0.5,0,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,305,20,-6.67E-05,14.00682378,0.766572696,1.24365512,-2.062673163,7.91,13.77766667,0.1,0.079,NA,NA,3.679574586,0,0.5,0,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,305,20.5,-6.67E-05,12.95497704,0.696723744,0.760641566,-1.664893814,7.91,12.75416667,0.1,0.079,NA,NA,3.679574586,0,0.5,0,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,305,21,1.00E-04,11.18013453,0.53330528,0.795928597,-2.613208974,7.91,10.93033333,0.1,0.079,NA,NA,3.679574586,0,0.5,0,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,305,21.5,3.33E-05,10.55037761,0.490184608,0.65076231,-1.074773415,7.91,10.507,0.1,0.079,NA,NA,3.679574586,0,0.5,0,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,305,22,0,10.39764357,0.473448044,0.553379433,-0.856264916,7.91,10.11666667,0.1,0.079,NA,NA,3.679574586,0,0.5,0,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,305,22.5,0,9.326108694,0.408536294,0.405988978,-2.091004105,7.91,9.078666667,0.1,0.079,NA,NA,3.679574586,0,0.5,0,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,305,23,-0.000133333,8.807184219,0.378756395,0.430741965,-1.522694282,7.91,8.572783333,0.1,0.079,NA,NA,3.679574586,0,0.5,0,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,305,23.5,-3.33E-05,8.066470504,0.341295298,0.311937156,-0.288490901,7.91,8.026716667,0.1,0.079,NA,NA,3.679574586,0,0.5,0,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,306,0,0,8.045992374,0.338762841,0.399620134,-1.422969913,7.91,8.0268,0.1,0.079,-0.197,-1.83,3.679574586,0,0.5,0,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,306,0.5,-3.33E-05,8.22279644,0.341430853,0.331915094,-0.449634287,7.91,8.22085,0.099,0.079,-0.197,-1.83,3.679574586,0,0.5,0,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,306,1,-3.33E-05,8.259855509,0.341014515,0.239533099,-0.558371673,7.91,8.117833333,0.099,0.079,-0.197,-1.83,3.679574586,0,0.5,0,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,306,1.5,-0.000133333,7.446611166,0.288088175,0.224484891,-2.267518745,7.91,7.279483333,0.099,0.079,-0.197,-1.83,3.679574586,0,0.5,0,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,306,2,0.000133333,6.918407679,0.255347929,0.182105434,-2.27256467,7.91,6.986183333,0.099,0.079,-0.197,-1.83,3.679574586,0,0.5,0,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,306,2.5,0,7.252411962,0.263714367,0.248410167,-2.348725089,7.91,7.252916667,0.099,0.079,-0.197,-1.83,3.679574586,0,0.5,0,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,306,3,3.00E-04,7.814263105,0.280762855,0.217225135,-1.87861934,7.91,7.958983333,0.099,0.079,-0.197,-1.83,3.679574586,0,0.5,0,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,306,3.5,3.00E-04,8.378350735,0.301037944,0.130236348,-0.70783682,7.91,8.282333333,0.099,0.079,-0.197,-1.83,3.679574586,0,0.5,0,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,306,4,0.002766667,7.87158072,0.27898665,0.144419419,-0.47713141,7.91,7.770616667,0.099,0.079,-0.197,-1.83,3.679574586,0,0.5,0,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,306,4.5,1.1562,7.391563177,0.253972442,0.035547586,-3.125570655,7.91,7.1596,0.099,0.079,-0.197,-1.83,3.679574586,0,0.5,0,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,306,5,16.71243333,6.717340708,0.217814735,0.128599756,-0.349336319,7.91,6.680183333,0.099,0.079,-0.197,-1.83,3.679574586,0,0.5,0.006554894,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,306,5.5,59.85,6.836139202,0.205306982,0.239599305,5.276167793,7.91,7.47815,0.099,0.079,-0.197,-1.83,3.679574586,0,0.5,0.110860004,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,306,6,269.5933333,9.340795517,0.229592403,0.969746053,20.51028439,7.91,12.33883333,0.099,0.079,-0.197,-1.83,3.679574586,0,0.5,0.21580347,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,306,6.5,565.94,11.0466013,0.229462897,2.918774191,35.60299489,7.91,15.69516667,0.099,0.079,-0.197,-1.83,3.679574586,0,0.5,0.319589679,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,306,7,487.7866667,13.11765361,0.493592831,3.272546591,39.32444706,7.91,16.34416667,0.099,0.078,-0.197,-1.83,3.679574586,0,0.5,0.420442822,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
