year,doy,hod,PPFD,Tair,VPD,E,A,height,Tleaf,sw,sw0,Ps,Pleaf,LAI,precip,u,coszen,Patm,CO2,O2,max_leaf_width,can_sat,kcanint,Vmax25,gamstar25,Tref,JV,Rlref,TRlref,Kc25,Ko25,alpha,c1,c2,c3,c4,eps_l,eps_s,albedo_l,albedo_l2,albedo_ws,albedo_ds,tau_l,chi_l,kn,Ev,Ej,Egamstar,Ec,Eo,deltaSv,deltaSj,Hdv,Hdj,P50,P88,kmax,ratiocrit,g1,sfw,nPs,ground_area,Ztop,Zbottom,root_beta,Psie,hyds,theta_sat,fc,pwp,bch,r_soil
2016,303,7,32.11166667,19.90972805,0.235636391,0.517571755,9.105048245,8.93,20.397,0.092,0.052,NA,NA,5.820626127,0,0.5,0.412952532,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,303,7.5,54.37133333,19.95386362,0.236842753,0.731804524,11.66179665,8.93,20.88733333,0.092,0.052,NA,NA,5.820626127,0,0.5,0.509568406,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,303,8,93.12533333,21.08168745,0.249069364,1.166444884,30.88103386,8.93,22.397,0.092,0.052,NA,NA,5.820626127,0,0.5,0.599852613,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,303,8.5,83.50466667,20.62865353,0.274010157,2.482462669,28.84264469,8.93,22.09916667,0.092,0.052,NA,NA,5.820626127,0,0.5,0.682260365,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,303,9,283.0466667,23.16420555,0.410237817,5.766693951,54.54760805,8.93,25.105,0.092,0.052,NA,NA,5.820626127,0,0.5,0.755381641,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,303,9.5,219.3633333,24.32230473,0.692969649,8.228673071,67.12501248,8.93,26.76166667,0.092,0.052,NA,NA,5.820626127,0,0.5,0.817965317,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,303,10,260.7033333,25.98667145,1.025720194,7.912176653,62.43031375,8.93,28.57183333,0.092,0.052,NA,NA,5.820626127,0,0.5,0.868940569,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,303,10.5,477.67,26.82895613,1.175662455,9.832335427,61.93934712,8.93,27.91933333,0.092,0.052,NA,NA,5.820626127,0,0.5,0.907435195,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,303,11,200.7633333,25.87579441,1.00790531,6.300515785,44.80242267,8.93,26.541,0.092,0.052,NA,NA,5.820626127,0,0.5,0.932790543,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,303,11.5,182.5833333,26.08899546,1.051426245,2.854371057,50.41609895,8.93,26.41616667,0.092,0.052,NA,NA,5.820626127,0,0.5,0.944572775,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,303,12,57.28766667,24.9802227,0.791632388,2.882453129,25.01809654,8.93,25.26116667,0.0915,0.052,NA,NA,5.820626127,0,0.5,0.942580294,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,303,12.5,40.162,24.40481329,0.790197935,2.371605134,8.450374347,8.93,25.07533333,0.091,0.052,NA,NA,5.820626127,0,0.5,0.926847191,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,303,13,71.72066667,24.81366587,0.775515318,2.830179814,18.79794989,8.93,25.82,0.091,0.052,NA,NA,5.820626127,0,0.5,0.897642666,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,303,13.5,126.13,25.93749809,0.997511668,4.48642001,43.07211307,8.93,26.87783333,0.091,0.052,NA,NA,5.820626127,0,0.5,0.855466414,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,303,14,82.28866667,25.08990192,0.668569405,5.416707731,31.36642814,8.93,26.009,0.091,0.052,NA,NA,5.820626127,0,0.5,0.801040084,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,303,14.5,27.717,24.23579693,0.638045646,3.92666544,13.14709914,8.93,24.35716667,0.091,0.052,NA,NA,5.820626127,0,0.5,0.735294925,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,303,15,22.667,23.83857965,0.597282631,3.390399025,2.969534264,8.93,23.91183333,0.091,0.052,NA,NA,5.820626127,0,0.5,0.659355855,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,303,15.5,115.4153333,24.07085657,0.612487503,3.294157497,15.82075176,8.93,24.76116667,0.091,0.052,NA,NA,5.820626127,0,0.5,0.574522212,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,303,16,142.0413333,24.53206062,0.532022897,3.829613091,37.56752068,8.93,25.1985,0.0905,0.052,NA,NA,5.820626127,0,0.5,0.482245524,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,303,16.5,75.64366667,23.98338032,0.482883245,3.437380092,25.65786424,8.93,24.41,0.09,0.052,NA,NA,5.820626127,0,0.5,0.384104671,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,303,17,30.72933333,24.13514853,0.510434247,4.263411544,9.612988187,8.93,24.31466667,0.09,0.052,NA,NA,5.820626127,0,0.5,0.281778869,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,303,17.5,14.19226667,24.17139053,0.549778473,3.177596501,2.621553156,8.93,24.17883333,0.09,0.052,NA,NA,5.820626127,0,0.5,0.177018941,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,303,18,2.065533333,23.79929113,0.607153463,2.779017772,-3.993037537,8.93,23.82166667,0.09,0.052,NA,NA,5.820626127,0,0.5,0.071617359,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,303,18.5,0.053266667,23.8022542,0.708172578,2.374255773,-6.270349099,8.93,23.769,0.09,0.052,NA,NA,5.820626127,0,0.5,0,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,303,19,0.000966667,23.38988495,0.714037744,2.222801392,-5.867669149,8.93,23.66466667,0.09,0.052,NA,NA,5.820626127,0,0.5,0,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,303,19.5,0.000133333,23.10816383,0.606228206,2.044287915,-6.096302543,8.93,23.29283333,0.09,0.052,NA,NA,5.820626127,0,0.5,0,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,303,20,1.00E-04,22.89754295,0.507772025,1.542457185,-5.179347385,8.93,23.1375,0.09,0.052,NA,NA,5.820626127,0,0.5,0,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,303,20.5,0.000166667,22.84262753,0.419302908,1.612159427,-5.884080714,8.93,23.12366667,0.09,0.052,NA,NA,5.820626127,0,0.5,0,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,303,21,0.000166667,22.53246641,0.337259812,1.093497501,-6.51590708,8.93,22.81866667,0.09,0.052,NA,NA,5.820626127,0,0.5,0,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,303,21.5,0.000366667,22.27208376,0.343338144,0.656466126,-6.386856876,8.93,22.541,0.09,0.052,NA,NA,5.820626127,0,0.5,0,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,303,22,0.000233333,22.07009506,0.313567244,0.824991661,-5.764188927,8.93,22.44116667,0.09,0.052,NA,NA,5.820626127,0,0.5,0,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,303,22.5,7.00E-04,22.1115303,0.289335895,0.873346795,-6.429178375,8.93,22.4615,0.09,0.052,NA,NA,5.820626127,0,0.5,0,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,303,23,5.00E-04,22.09299755,0.2787748,0.740575574,-5.456094317,8.93,22.466,0.09,0.052,NA,NA,5.820626127,0,0.5,0,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,303,23.5,4.00E-04,21.96111488,0.268585338,0.696257557,-5.248534033,8.93,22.34766667,0.09,0.052,NA,NA,5.820626127,0,0.5,0,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,304,0,0.000633333,21.79785061,0.256804985,0.621094974,-6.35622031,8.93,22.115,0.09,0.052,NA,NA,5.820626127,0,0.5,0,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,304,0.5,0.000633333,21.64378214,0.254541738,0.663095818,-5.143768692,8.93,22.01083333,0.09,0.052,NA,NA,5.820626127,0,0.5,0,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,304,1,0.000233333,21.52272081,0.256394909,0.539745403,-5.619615395,8.93,21.8735,0.0895,0.052,NA,NA,5.820626127,0,0.5,0,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,304,1.5,0.000266667,21.41427422,0.254459047,0.678863443,-5.104896456,8.93,21.763,0.089,0.052,NA,NA,5.820626127,0,0.5,0,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,304,2,7.00E-04,21.30383968,0.256233501,0.568967981,-4.538031665,8.93,21.63933333,0.089,0.052,NA,NA,5.820626127,0,0.5,0,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,304,2.5,0.000166667,20.48080826,0.26731501,0.021507839,-5.851390652,8.93,21.0255,0.089,0.052,NA,NA,5.820626127,0,0.5,0,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,304,3,0.000133333,20.0173316,0.27752361,0.295624706,-4.860345624,8.93,20.28066667,0.089,0.052,NA,NA,5.820626127,0,0.5,0,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,304,3.5,2.00E-04,19.30429649,0.279522913,0.417613736,-5.401724529,8.93,19.619,0.089,0.052,NA,NA,5.820626127,0,0.5,0,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,304,4,0.000633333,19.16784763,0.288895037,0.541630945,-3.350514714,8.93,19.4885,0.089,0.052,NA,NA,5.820626127,0,0.5,0,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,304,4.5,0.314866667,18.9001646,0.273045417,0.554324045,-3.758133963,8.93,19.22333333,0.089,0.052,NA,NA,5.820626127,0,0.5,0,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,304,5,8.857,19.01866102,0.282287093,0.641608535,-1.796247956,8.93,19.65183333,0.089,0.052,NA,NA,5.820626127,0,0.5,0.000447429,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,304,5.5,29.75233333,19.74677277,0.268640363,0.930978302,9.59533785,8.93,20.67233333,0.089,0.052,NA,NA,5.820626127,0,0.5,0.105057328,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,304,6,42.71233333,20.42252731,0.222691651,0.966248464,19.6581168,8.93,21.42933333,0.089,0.052,NA,NA,5.820626127,0,0.5,0.210306975,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,304,6.5,64.40533333,21.96833611,0.238056857,1.417286894,31.21819502,8.93,23.22333333,0.089,0.052,NA,NA,5.820626127,0,0.5,0.314395518,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,304,7,124.326,22.90882683,0.252234834,3.467545312,48.51335314,8.93,24.66933333,0.089,0.052,NA,NA,5.820626127,0,0.5,0.415541975,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,304,7.5,191.9233333,23.46587181,0.427201262,5.463404942,63.25166166,8.93,24.529,0.089,0.052,NA,NA,5.820626127,0,0.5,0.5120157,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,304,8,132.3566667,24.54309607,0.644438002,4.345626303,58.98537428,8.93,25.303,0.089,0.052,NA,NA,5.820626127,0,0.5,0.602166003,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,304,8.5,172.6566667,25.67564964,0.768720907,2.946163417,57.79641502,8.93,26.9965,0.089,0.052,NA,NA,5.820626127,0,0.5,0.684450385,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,304,9,221.6666667,26.70004511,0.935726819,4.035734555,58.1471596,8.93,27.70583333,0.089,0.051,NA,NA,5.820626127,0,0.5,0.75746094,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,304,9.5,186.0166667,27.4671979,0.984932066,4.384327797,53.83651614,8.93,28.224,0.089,0.051,NA,NA,5.820626127,0,0.5,0.819948434,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,304,10,247.7866667,28.77331448,1.17087838,4.288078581,58.8305392,8.93,29.66616667,0.089,0.051,NA,NA,5.820626127,0,0.5,0.870843692,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,304,10.5,242.1266667,29.393929,1.252974399,9.633676208,54.89170504,8.93,29.7895,0.088,0.051,NA,NA,5.820626127,0,0.5,0.90927588,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,304,11,177.8633333,29.36190319,1.307870611,10.86689186,44.7551502,8.93,29.7645,0.088,0.051,NA,NA,5.820626127,0,0.5,0.934587412,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,304,11.5,177.7666667,30.14285612,1.458311491,10.70000044,42.83919481,8.93,30.38766667,0.088,0.051,NA,NA,5.820626127,0,0.5,0.946345203,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,304,12,165.3066667,30.43141794,1.549837363,10.44710158,40.65378443,8.93,30.67783333,0.088,0.051,NA,NA,5.820626127,0,0.5,0.944348072,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,304,12.5,150.6366667,30.94200754,1.680081647,10.17241682,39.16643881,8.93,31.04466667,0.088,0.051,NA,NA,5.820626127,0,0.5,0.928630191,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,304,13,108.8766667,30.53812408,1.71489357,9.228438381,29.00000391,8.93,30.73616667,0.0875,0.051,NA,NA,5.820626127,0,0.5,0.899460498,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,304,13.5,97.02,30.74411678,1.77809942,9.045592791,23.95437598,8.93,30.92883333,0.087,0.051,NA,NA,5.820626127,0,0.5,0.857338094,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,304,14,90.09733333,30.72268248,1.663598486,8.293157841,22.23216297,8.93,30.82833333,0.087,0.051,NA,NA,5.820626127,0,0.5,0.802983704,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,304,14.5,96.75266667,30.67873001,1.603384304,7.835925619,22.43539412,8.93,31.13616667,0.087,0.051,NA,NA,5.820626127,0,0.5,0.737327349,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,304,15,67.98233333,30.29234028,1.599949699,6.913842934,18.02905893,8.93,30.66716667,0.087,0.051,NA,NA,5.820626127,0,0.5,0.661492425,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,304,15.5,23.12033333,29.99209404,1.611668313,6.289217384,3.369938688,8.93,30.26583333,0.087,0.051,NA,NA,5.820626127,0,0.5,0.57677649,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,304,16,14.65866667,29.21987343,1.561802906,5.388340877,-0.794782959,8.93,29.05216667,0.087,0.051,NA,NA,5.820626127,0,0.5,0.484629057,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,304,16.5,9.324966667,28.56178379,1.429074004,3.984135264,-2.586312904,8.93,28.77983333,0.086,0.051,NA,NA,5.820626127,0,0.5,0.386626793,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,304,17,5.6672,27.80123138,1.291520215,1.649113765,-4.455649281,8.93,28.00866667,0.086,0.051,NA,NA,5.820626127,0,0.5,0.284446546,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,304,17.5,3.1555,27.18580055,1.165144338,2.086210402,-5.083288124,8.93,27.065,0.086,0.051,NA,NA,5.820626127,0,0.5,0.179836646,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,304,18,1.231133333,25.76969862,0.816095457,1.974547062,-5.754738328,8.93,25.91583333,0.086,0.051,NA,NA,5.820626127,0,0.5,0.074587,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,304,18.5,0.032566667,25.10796038,0.770528503,1.013643542,-6.766725538,8.93,25.22566667,0.086,0.051,NA,NA,5.820626127,0,0.5,0,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,304,19,0.001133333,24.79113197,0.670158972,1.690504459,-6.227621123,8.93,25.063,0.086,0.051,NA,NA,5.820626127,0,0.5,0,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,304,19.5,9.00E-04,24.82153416,0.672841992,1.157742901,-6.242776798,8.93,24.93583333,0.086,0.051,NA,NA,5.820626127,0,0.5,0,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,304,20,0.000633333,24.36638784,0.650391311,0.872448124,-5.818527815,8.93,24.5185,0.086,0.051,NA,NA,5.820626127,0,0.5,0,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,304,20.5,0.000166667,24.45399761,0.816326001,0.551873875,-5.926793023,8.93,24.69933333,0.086,0.051,NA,NA,5.820626127,0,0.5,0,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,304,21,6.67E-05,24.4996891,0.846169896,1.27033485,-5.715658349,8.93,24.5915,0.086,0.051,NA,NA,5.820626127,0,0.5,0,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
